order_id,timestamp,city,restaurant_id,cuisine,order_value,delivery_time_min,surge_applied
ORD104262,2025-01-08 19:58:00,Mumbai,R0375,Italian,1013,62,1
ORD104263,2025-01-08 19:59:00,Delhi,R0784,Biryani,1456,68,0
ORD104264,2025-01-08 19:59:00,Delhi,R0271,North Indian,701,45,0
ORD104265,2025-01-08 19:59:00,Delhi,R0308,Beverages,1052,65,1
ORD104266,2025-01-08 20:03:00,Pune,R0239,South Indian,160,63,1
ORD104267,2025-01-08 20:03:00,Chennai,R0361,Fast Food,939,19,0
ORD104268,2025-01-08 20:04:00,Bangalore,R0038,South Indian,1130,34,1
ORD104269,2025-01-08 20:04:00,Chennai,R0208,South Indian,608,63,0
ORD104270,2025-01-08 20:05:00,Chennai,R0538,Fast Food,1432,48,0
ORD104271,2025-01-08 20:06:00,Bangalore,R0442,Beverages,556,67,0
ORD104272,2025-01-08 20:06:00,Pune,R0301,Italian,593,28,0
ORD104273,2025-01-08 20:07:00,Bangalore,R0291,Beverages,878,49,1
ORD104274,2025-01-08 20:07:00,Hyderabad,R0045,Beverages,1167,68,0
ORD104275,2025-01-08 20:07:00,Hyderabad,R0666,Fast Food,1001,15,0
ORD104276,2025-01-08 20:07:00,Delhi,R0228,North Indian,438,48,0
ORD104277,2025-01-08 20:10:00,Bangalore,R0451,Fast Food,602,63,0
ORD104278,2025-01-08 20:13:00,Pune,R0794,Beverages,1311,30,0
ORD104279,2025-01-08 20:13:00,Pune,R0368,Continental,1256,58,0
ORD104280,2025-01-08 20:14:00,Delhi,R0263,Continental,1332,38,0
ORD104281,2025-01-08 20:17:00,Mumbai,R0791,Desserts,430,70,0
ORD104282,2025-01-08 20:19:00,Bangalore,R0617,Biryani,1115,49,0
ORD104283,2025-01-08 20:20:00,Delhi,R0183,South Indian,586,30,0
ORD104284,2025-01-08 20:20:00,Mumbai,R0141,North Indian,1309,69,1
ORD104285,2025-01-08 20:21:00,Mumbai,R0577,Chinese,877,22,0
ORD104286,2025-01-08 20:21:00,Delhi,R0390,Fast Food,1328,34,1
ORD104287,2025-01-08 20:23:00,Mumbai,R0584,South Indian,1392,32,0
ORD104288,2025-01-08 20:24:00,Hyderabad,R0742,Biryani,1384,65,1
ORD104289,2025-01-08 20:24:00,Mumbai,R0348,Desserts,300,34,0
ORD104290,2025-01-08 20:26:00,Bangalore,R0080,Biryani,422,51,1
ORD104291,2025-01-08 20:27:00,Bangalore,R0023,South Indian,790,51,0
ORD104292,2025-01-08 20:28:00,Hyderabad,R0318,Biryani,1153,33,1
ORD104293,2025-01-08 20:28:00,Mumbai,R0774,Desserts,605,69,0
ORD104294,2025-01-08 20:28:00,Mumbai,R0711,Italian,366,57,1
ORD104295,2025-01-08 20:29:00,Pune,R0583,Italian,842,55,0
ORD104296,2025-01-08 20:29:00,Pune,R0649,Continental,466,48,0
ORD104297,2025-01-08 20:30:00,Chennai,R0495,Fast Food,545,29,0
ORD104298,2025-01-08 20:31:00,Delhi,R0211,Continental,735,47,0
ORD104299,2025-01-08 20:31:00,Delhi,R0731,South Indian,1374,18,0
ORD104300,2025-01-08 20:32:00,Delhi,R0333,South Indian,1018,73,0
ORD104301,2025-01-08 20:34:00,Delhi,R0213,Beverages,234,27,0
ORD104302,2025-01-08 20:35:00,Delhi,R0127,Continental,936,44,1
ORD104303,2025-01-08 20:37:00,Mumbai,R0200,Fast Food,780,16,1
ORD104304,2025-01-08 20:39:00,Mumbai,R0545,Biryani,1283,19,0
ORD104305,2025-01-08 20:40:00,Hyderabad,R0527,Biryani,947,37,0
ORD104306,2025-01-08 20:40:00,Chennai,R0569,Chinese,630,61,0
ORD104307,2025-01-08 20:41:00,Delhi,R0244,Biryani,250,73,0
ORD104308,2025-01-08 20:42:00,Kolkata,R0007,Beverages,368,63,0
ORD104309,2025-01-08 20:45:00,Hyderabad,R0064,Italian,1245,42,0
ORD104310,2025-01-08 20:46:00,Delhi,R0578,Beverages,1215,61,0
ORD104311,2025-01-08 20:46:00,Delhi,R0729,North Indian,1236,21,0
ORD104312,2025-01-08 20:47:00,Delhi,R0787,Chinese,1393,65,0
ORD104313,2025-01-08 20:48:00,Hyderabad,R0564,Biryani,315,23,0
ORD104314,2025-01-08 20:52:00,Mumbai,R0613,Fast Food,874,30,0
ORD104315,2025-01-08 20:53:00,Delhi,R0767,South Indian,863,40,0
ORD104316,2025-01-08 20:55:00,Bangalore,R0570,Italian,271,28,0
ORD104317,2025-01-08 20:55:00,Chennai,R0404,Chinese,568,44,1
ORD104318,2025-01-08 20:56:00,Mumbai,R0119,Desserts,1243,63,0
ORD104319,2025-01-08 20:58:00,Bangalore,R0535,Desserts,138,49,0
ORD104320,2025-01-08 20:59:00,Delhi,R0207,Beverages,107,22,1
ORD104321,2025-01-08 21:00:00,Bangalore,R0777,Beverages,379,30,0
ORD104322,2025-01-08 21:00:00,Mumbai,R0391,Continental,859,67,0
ORD104323,2025-01-08 21:00:00,Bangalore,R0741,Beverages,556,58,1
ORD104324,2025-01-08 21:01:00,Bangalore,R0515,South Indian,1331,45,1
ORD104325,2025-01-08 21:03:00,Delhi,R0639,Beverages,1020,43,1
ORD104326,2025-01-08 21:03:00,Delhi,R0600,Beverages,688,30,0
ORD104327,2025-01-08 21:04:00,Mumbai,R0597,North Indian,1339,42,1
ORD104328,2025-01-08 21:04:00,Delhi,R0094,Biryani,1139,71,0
ORD104329,2025-01-08 21:05:00,Mumbai,R0442,Chinese,340,15,0
ORD104330,2025-01-08 21:06:00,Delhi,R0626,Desserts,338,74,0
ORD104331,2025-01-08 21:07:00,Mumbai,R0593,Continental,978,51,0
ORD104332,2025-01-08 21:07:00,Delhi,R0539,Chinese,551,49,0
ORD104333,2025-01-08 21:10:00,Pune,R0108,Beverages,1001,45,0
ORD104334,2025-01-08 21:11:00,Pune,R0714,Biryani,261,72,0
ORD104335,2025-01-08 21:11:00,Mumbai,R0574,Italian,974,31,0
ORD104336,2025-01-08 21:13:00,Bangalore,R0256,Italian,1349,37,1
ORD104337,2025-01-08 21:14:00,Kolkata,R0789,South Indian,974,61,0
ORD104338,2025-01-08 21:15:00,Bangalore,R0719,Fast Food,973,54,0
ORD104339,2025-01-08 21:15:00,Pune,R0651,Italian,706,29,1
ORD104340,2025-01-08 21:16:00,Hyderabad,R0778,South Indian,660,20,1
ORD104341,2025-01-08 21:17:00,Kolkata,R0526,Fast Food,547,18,0
ORD104342,2025-01-08 21:17:00,Mumbai,R0185,Continental,1420,51,0
ORD104343,2025-01-08 21:18:00,Delhi,R0365,North Indian,419,38,1
ORD104344,2025-01-08 21:19:00,Delhi,R0119,Fast Food,1398,47,0
ORD104345,2025-01-08 21:21:00,Bangalore,R0368,North Indian,1103,67,0
ORD104346,2025-01-08 21:23:00,Bangalore,R0255,Desserts,918,28,0
ORD104347,2025-01-08 21:23:00,Mumbai,R0688,Fast Food,599,44,0
ORD104348,2025-01-08 21:25:00,Mumbai,R0073,Beverages,932,63,0
ORD104349,2025-01-08 21:26:00,Chennai,R0366,Italian,341,71,0
ORD104350,2025-01-08 21:27:00,Mumbai,R0158,Chinese,88,59,0
ORD104351,2025-01-08 21:28:00,Chennai,R0081,North Indian,1369,74,0
ORD104352,2025-01-08 21:30:00,Chennai,R0054,Fast Food,303,72,0
ORD104353,2025-01-08 21:30:00,Bangalore,R0224,Biryani,812,58,0
ORD104354,2025-01-08 21:30:00,Delhi,R0784,Beverages,655,34,1
ORD104355,2025-01-08 21:31:00,Pune,R0339,South Indian,280,16,0
ORD104356,2025-01-08 21:31:00,Delhi,R0057,South Indian,653,69,0
ORD104357,2025-01-08 21:32:00,Hyderabad,R0004,North Indian,631,44,1
ORD104358,2025-01-08 21:32:00,Pune,R0645,North Indian,429,26,0
ORD104359,2025-01-08 21:32:00,Bangalore,R0038,South Indian,264,37,0
ORD104360,2025-01-08 21:32:00,Chennai,R0314,North Indian,880,50,0
ORD104361,2025-01-08 21:33:00,Mumbai,R0744,Continental,1110,74,0
ORD104362,2025-01-08 21:35:00,Pune,R0031,Fast Food,473,42,1
ORD104363,2025-01-08 21:36:00,Mumbai,R0763,Fast Food,995,60,0
ORD104364,2025-01-08 21:43:00,Bangalore,R0405,Desserts,571,66,0
ORD104365,2025-01-08 21:43:00,Delhi,R0583,Biryani,1381,48,0
ORD104366,2025-01-08 21:44:00,Kolkata,R0323,North Indian,896,54,0
ORD104367,2025-01-08 21:46:00,Kolkata,R0026,Biryani,87,25,0
ORD104368,2025-01-08 21:49:00,Chennai,R0028,Chinese,1132,53,0
ORD104369,2025-01-08 21:50:00,Bangalore,R0364,Fast Food,143,58,0
ORD104370,2025-01-08 21:50:00,Delhi,R0595,Fast Food,1014,51,0
ORD104371,2025-01-08 21:50:00,Bangalore,R0141,Italian,161,54,0
ORD104372,2025-01-08 21:51:00,Hyderabad,R0693,Continental,969,17,0
ORD104373,2025-01-08 21:51:00,Chennai,R0193,South Indian,1076,40,0
ORD104374,2025-01-08 21:52:00,Bangalore,R0231,Italian,1480,59,0
ORD104375,2025-01-08 21:52:00,Pune,R0550,Biryani,242,73,0
ORD104376,2025-01-08 21:53:00,Mumbai,R0765,Fast Food,1320,34,1
ORD104377,2025-01-08 21:54:00,Pune,R0649,Chinese,1268,58,0
ORD104378,2025-01-08 21:54:00,Bangalore,R0469,Continental,604,18,0
ORD104379,2025-01-08 21:55:00,Delhi,R0705,North Indian,371,17,0
ORD104380,2025-01-08 21:55:00,Hyderabad,R0072,South Indian,1162,24,0
ORD104381,2025-01-08 21:56:00,Pune,R0662,North Indian,603,51,0
ORD104382,2025-01-08 21:57:00,Bangalore,R0538,Desserts,1307,31,0
ORD104383,2025-01-08 21:57:00,Bangalore,R0575,Fast Food,249,56,0
ORD104384,2025-01-08 21:57:00,Hyderabad,R0092,Chinese,954,21,0
ORD104385,2025-01-08 22:02:00,Pune,R0209,Italian,98,74,0
ORD104386,2025-01-08 22:02:00,Kolkata,R0061,South Indian,388,57,0
ORD104387,2025-01-08 22:06:00,Mumbai,R0021,Biryani,1261,46,0
ORD104388,2025-01-08 22:06:00,Bangalore,R0092,Fast Food,941,67,0
ORD104389,2025-01-08 22:07:00,Hyderabad,R0545,Italian,1474,16,0
ORD104390,2025-01-08 22:08:00,Bangalore,R0223,Beverages,924,52,0
ORD104391,2025-01-08 22:10:00,Bangalore,R0524,North Indian,888,35,1
ORD104392,2025-01-08 22:10:00,Bangalore,R0315,Beverages,1462,34,1
ORD104393,2025-01-08 22:10:00,Mumbai,R0046,South Indian,220,32,0
ORD104394,2025-01-08 22:10:00,Delhi,R0723,Biryani,848,51,0
ORD104395,2025-01-08 22:12:00,Delhi,R0481,Chinese,433,45,1
ORD104396,2025-01-08 22:12:00,Chennai,R0630,Fast Food,1465,25,0
ORD104397,2025-01-08 22:12:00,Mumbai,R0094,Chinese,1179,15,1
ORD104398,2025-01-08 22:12:00,Pune,R0262,Beverages,1247,60,0
ORD104399,2025-01-08 22:13:00,Mumbai,R0630,Fast Food,184,35,1
ORD104400,2025-01-08 22:13:00,Mumbai,R0285,North Indian,1239,62,0
ORD104401,2025-01-08 22:13:00,Kolkata,R0181,North Indian,825,33,1
ORD104402,2025-01-08 22:16:00,Bangalore,R0245,South Indian,962,55,0
ORD104403,2025-01-08 22:17:00,Mumbai,R0566,South Indian,1161,31,1
ORD104404,2025-01-08 22:17:00,Pune,R0163,Continental,787,53,0
ORD104405,2025-01-08 22:17:00,Hyderabad,R0538,North Indian,401,31,0
ORD104406,2025-01-08 22:17:00,Bangalore,R0279,Biryani,342,16,0
ORD104407,2025-01-08 22:22:00,Pune,R0421,South Indian,557,56,1
ORD104408,2025-01-08 22:22:00,Delhi,R0151,North Indian,1228,34,0
ORD104409,2025-01-08 22:23:00,Mumbai,R0294,Desserts,1436,37,0
ORD104410,2025-01-08 22:25:00,Hyderabad,R0754,Beverages,248,51,0
ORD104411,2025-01-08 22:25:00,Mumbai,R0307,Continental,1024,74,0
ORD104412,2025-01-08 22:26:00,Kolkata,R0363,North Indian,951,39,0
ORD104413,2025-01-08 22:26:00,Delhi,R0234,Italian,978,49,0
ORD104414,2025-01-08 22:26:00,Mumbai,R0530,North Indian,844,54,0
ORD104415,2025-01-08 22:27:00,Bangalore,R0562,Biryani,908,74,0
ORD104416,2025-01-08 22:29:00,Chennai,R0704,South Indian,929,34,0
ORD104417,2025-01-08 22:31:00,Delhi,R0222,Chinese,1430,67,0
ORD104418,2025-01-08 22:31:00,Delhi,R0083,Beverages,414,15,1
ORD104419,2025-01-08 22:32:00,Kolkata,R0621,Fast Food,428,61,0
ORD104420,2025-01-08 22:32:00,Pune,R0064,North Indian,1389,34,0
ORD104421,2025-01-08 22:32:00,Mumbai,R0682,Continental,954,52,0
ORD104422,2025-01-08 22:33:00,Bangalore,R0427,Biryani,699,22,0
ORD104423,2025-01-08 22:35:00,Bangalore,R0001,South Indian,736,50,0
ORD104424,2025-01-08 22:37:00,Pune,R0173,Beverages,1313,15,1
ORD104425,2025-01-08 22:37:00,Bangalore,R0452,South Indian,436,23,0
ORD104426,2025-01-08 22:39:00,Hyderabad,R0593,South Indian,456,65,0
ORD104427,2025-01-08 22:39:00,Pune,R0165,Italian,318,48,0
ORD104428,2025-01-08 22:39:00,Bangalore,R0582,Continental,1056,56,0
ORD104429,2025-01-08 22:40:00,Mumbai,R0104,Italian,1431,37,0
ORD104430,2025-01-08 22:41:00,Bangalore,R0497,Desserts,725,25,1
ORD104431,2025-01-08 22:43:00,Pune,R0489,Fast Food,358,63,1
ORD104432,2025-01-08 22:45:00,Bangalore,R0121,Biryani,248,73,0
ORD104433,2025-01-08 22:45:00,Pune,R0799,Continental,999,52,0
ORD104434,2025-01-08 22:45:00,Pune,R0294,Biryani,1185,63,1
ORD104435,2025-01-08 22:46:00,Mumbai,R0278,Desserts,742,68,0
ORD104436,2025-01-08 22:48:00,Bangalore,R0213,South Indian,1008,25,0
ORD104437,2025-01-08 22:48:00,Chennai,R0470,Chinese,750,35,0
ORD104438,2025-01-08 22:49:00,Delhi,R0115,South Indian,718,63,0
ORD104439,2025-01-08 22:50:00,Bangalore,R0685,Beverages,223,21,0
ORD104440,2025-01-08 22:51:00,Delhi,R0163,Biryani,318,58,0
ORD104441,2025-01-08 22:52:00,Pune,R0636,Beverages,331,69,1
ORD104442,2025-01-08 22:52:00,Kolkata,R0349,South Indian,1026,59,0
ORD104443,2025-01-08 22:52:00,Delhi,R0792,Desserts,496,42,0
ORD104444,2025-01-08 22:52:00,Chennai,R0190,North Indian,303,61,1
ORD104445,2025-01-08 22:52:00,Chennai,R0273,Biryani,572,23,0
ORD104446,2025-01-08 22:53:00,Hyderabad,R0064,Desserts,1289,72,0
ORD104447,2025-01-08 22:54:00,Chennai,R0508,North Indian,1079,61,0
ORD104448,2025-01-08 22:55:00,Delhi,R0535,Chinese,1325,64,0
ORD104449,2025-01-08 22:55:00,Mumbai,R0586,South Indian,310,48,1
ORD104450,2025-01-08 22:55:00,Delhi,R0733,Fast Food,433,58,0
ORD104451,2025-01-08 22:56:00,Kolkata,R0613,Chinese,1445,74,0
ORD104452,2025-01-08 22:56:00,Bangalore,R0411,Fast Food,158,31,0
ORD104453,2025-01-08 22:56:00,Kolkata,R0404,South Indian,1220,73,1
ORD104454,2025-01-08 22:58:00,Bangalore,R0652,South Indian,497,60,0
ORD104455,2025-01-08 22:58:00,Bangalore,R0166,Fast Food,1013,40,0
ORD104456,2025-01-08 22:59:00,Hyderabad,R0314,Fast Food,1142,73,0
ORD104457,2025-01-08 23:01:00,Hyderabad,R0454,Continental,168,53,0
ORD104458,2025-01-08 23:10:00,Mumbai,R0438,Chinese,385,69,0
ORD104459,2025-01-08 23:29:00,Mumbai,R0218,Beverages,1307,24,0
ORD104460,2025-01-08 23:34:00,Delhi,R0750,Beverages,884,36,1
ORD104461,2025-01-08 23:35:00,Hyderabad,R0194,Fast Food,781,32,0
ORD104462,2025-01-08 23:36:00,Hyderabad,R0128,Biryani,278,41,0
ORD104463,2025-01-09 00:08:00,Delhi,R0452,Beverages,898,38,0
ORD104464,2025-01-09 00:10:00,Mumbai,R0094,Beverages,306,32,0
ORD104465,2025-01-09 00:18:00,Bangalore,R0770,Chinese,1341,23,0
ORD104466,2025-01-09 00:22:00,Bangalore,R0446,Beverages,665,60,0
ORD104467,2025-01-09 00:30:00,Bangalore,R0701,Fast Food,301,57,1
ORD104468,2025-01-09 00:31:00,Kolkata,R0672,Italian,324,52,0
ORD104469,2025-01-09 00:33:00,Hyderabad,R0518,Fast Food,882,57,0
ORD104470,2025-01-09 00:40:00,Delhi,R0449,Beverages,312,17,1
ORD104471,2025-01-09 00:41:00,Mumbai,R0106,Desserts,1413,20,0
ORD104472,2025-01-09 01:02:00,Mumbai,R0087,Beverages,490,71,0
ORD104473,2025-01-09 01:24:00,Mumbai,R0630,Desserts,570,32,0
ORD104474,2025-01-09 01:28:00,Hyderabad,R0797,Beverages,624,63,0
ORD104475,2025-01-09 01:29:00,Mumbai,R0249,South Indian,468,49,0
ORD104476,2025-01-09 01:35:00,Bangalore,R0629,Fast Food,1238,65,0
ORD104477,2025-01-09 01:45:00,Bangalore,R0776,Italian,476,20,0
ORD104478,2025-01-09 01:46:00,Mumbai,R0216,Fast Food,704,70,1
ORD104479,2025-01-09 01:46:00,Mumbai,R0694,North Indian,327,69,0
ORD104480,2025-01-09 01:53:00,Hyderabad,R0269,North Indian,1193,24,0
ORD104481,2025-01-09 01:59:00,Pune,R0453,North Indian,1323,41,1
ORD104482,2025-01-09 02:08:00,Delhi,R0403,Continental,384,41,0
ORD104483,2025-01-09 02:16:00,Chennai,R0466,Biryani,832,41,0
ORD104484,2025-01-09 02:18:00,Chennai,R0783,North Indian,1267,30,0
ORD104485,2025-01-09 02:18:00,Hyderabad,R0076,Italian,439,45,0
ORD104486,2025-01-09 02:28:00,Chennai,R0110,Chinese,1065,51,0
ORD104487,2025-01-09 02:34:00,Pune,R0459,Beverages,1344,68,0
ORD104488,2025-01-09 02:35:00,Delhi,R0517,Chinese,818,48,0
ORD104489,2025-01-09 02:38:00,Mumbai,R0659,Continental,1192,57,0
ORD104490,2025-01-09 02:41:00,Hyderabad,R0770,Italian,497,29,0
ORD104491,2025-01-09 02:45:00,Pune,R0676,Continental,1258,46,0
ORD104492,2025-01-09 02:50:00,Mumbai,R0123,Continental,1021,23,0
ORD104493,2025-01-09 03:01:00,Bangalore,R0456,Chinese,1434,37,0
ORD104494,2025-01-09 03:16:00,Delhi,R0287,Desserts,185,45,0
ORD104495,2025-01-09 03:16:00,Pune,R0559,South Indian,174,28,1
ORD104496,2025-01-09 03:17:00,Hyderabad,R0606,North Indian,1195,36,0
ORD104497,2025-01-09 03:17:00,Mumbai,R0440,Continental,1255,60,0
ORD104498,2025-01-09 03:19:00,Chennai,R0526,Chinese,1365,27,1
ORD104499,2025-01-09 03:21:00,Bangalore,R0699,Italian,1249,68,1
ORD104500,2025-01-09 03:26:00,Mumbai,R0023,North Indian,481,43,0
ORD104501,2025-01-09 03:28:00,Pune,R0327,Fast Food,1468,41,0
ORD104502,2025-01-09 03:34:00,Delhi,R0021,Fast Food,663,65,1
ORD104503,2025-01-09 03:34:00,Bangalore,R0452,North Indian,516,22,1
ORD104504,2025-01-09 03:35:00,Bangalore,R0712,North Indian,1484,38,0
ORD104505,2025-01-09 03:39:00,Hyderabad,R0105,Beverages,971,43,0
ORD104506,2025-01-09 03:39:00,Delhi,R0075,Desserts,907,25,0
ORD104507,2025-01-09 03:47:00,Chennai,R0024,North Indian,638,15,0
ORD104508,2025-01-09 03:48:00,Delhi,R0137,Biryani,129,33,1
ORD104509,2025-01-09 03:50:00,Hyderabad,R0465,South Indian,444,69,0
ORD104510,2025-01-09 04:06:00,Mumbai,R0786,Chinese,1380,59,0
ORD104511,2025-01-09 04:07:00,Hyderabad,R0149,Continental,659,27,0
ORD104512,2025-01-09 04:16:00,Chennai,R0479,North Indian,393,58,0
ORD104513,2025-01-09 04:17:00,Delhi,R0610,Beverages,1307,55,1
ORD104514,2025-01-09 04:17:00,Delhi,R0081,Continental,1299,29,0
ORD104515,2025-01-09 04:19:00,Mumbai,R0405,Desserts,1122,24,0
ORD104516,2025-01-09 04:21:00,Pune,R0727,Beverages,758,34,0
ORD104517,2025-01-09 04:21:00,Bangalore,R0172,Italian,415,64,0
ORD104518,2025-01-09 04:43:00,Pune,R0381,North Indian,1091,51,1
ORD104519,2025-01-09 04:45:00,Delhi,R0548,Desserts,1197,52,1
ORD104520,2025-01-09 04:50:00,Delhi,R0226,Fast Food,1316,24,1
ORD104521,2025-01-09 04:56:00,Kolkata,R0292,Fast Food,937,29,0
ORD104522,2025-01-09 04:59:00,Hyderabad,R0155,Biryani,453,72,0
ORD104523,2025-01-09 05:13:00,Hyderabad,R0504,Biryani,488,69,0
ORD104524,2025-01-09 05:21:00,Pune,R0321,Italian,965,67,1
ORD104525,2025-01-09 05:29:00,Kolkata,R0209,Continental,814,28,0
ORD104526,2025-01-09 05:39:00,Delhi,R0044,North Indian,757,62,0
ORD104527,2025-01-09 05:41:00,Delhi,R0201,South Indian,526,24,1
ORD104528,2025-01-09 05:45:00,Delhi,R0210,Chinese,775,44,0
ORD104529,2025-01-09 05:51:00,Hyderabad,R0350,Continental,1144,49,0
ORD104530,2025-01-09 06:00:00,Mumbai,R0504,South Indian,1159,44,1
ORD104531,2025-01-09 06:10:00,Bangalore,R0764,Italian,823,35,0
ORD104532,2025-01-09 06:18:00,Pune,R0234,Desserts,1155,44,1
ORD104533,2025-01-09 06:19:00,Chennai,R0496,Desserts,1412,40,1
ORD104534,2025-01-09 06:20:00,Delhi,R0064,North Indian,1121,53,0
ORD104535,2025-01-09 06:20:00,Bangalore,R0356,Fast Food,673,60,0
ORD104536,2025-01-09 06:31:00,Delhi,R0239,Desserts,977,57,1
ORD104537,2025-01-09 06:32:00,Bangalore,R0006,Desserts,803,68,0
ORD104538,2025-01-09 06:37:00,Delhi,R0611,Chinese,1418,59,1
ORD104539,2025-01-09 06:44:00,Delhi,R0109,Desserts,144,38,0
ORD104540,2025-01-09 06:47:00,Hyderabad,R0450,Italian,259,63,0
ORD104541,2025-01-09 06:54:00,Kolkata,R0704,North Indian,213,56,0
ORD104542,2025-01-09 07:01:00,Kolkata,R0407,Italian,290,37,0
ORD104543,2025-01-09 07:02:00,Mumbai,R0260,Italian,774,29,0
ORD104544,2025-01-09 07:11:00,Hyderabad,R0707,Continental,1117,71,0
ORD104545,2025-01-09 07:15:00,Chennai,R0490,Continental,1224,51,0
ORD104546,2025-01-09 07:21:00,Hyderabad,R0713,Continental,246,73,1
ORD104547,2025-01-09 07:21:00,Pune,R0595,Italian,208,54,0
ORD104548,2025-01-09 07:24:00,Kolkata,R0770,North Indian,1165,49,0
ORD104549,2025-01-09 07:28:00,Delhi,R0503,Chinese,775,44,0
ORD104550,2025-01-09 07:31:00,Hyderabad,R0019,Biryani,992,27,0
ORD104551,2025-01-09 07:33:00,Hyderabad,R0769,Biryani,1230,29,0
ORD104552,2025-01-09 07:38:00,Mumbai,R0629,Italian,1246,36,0
ORD104553,2025-01-09 07:39:00,Mumbai,R0583,Fast Food,1360,28,1
ORD104554,2025-01-09 07:48:00,Delhi,R0242,Continental,1066,65,0
ORD104555,2025-01-09 07:49:00,Pune,R0325,Continental,365,18,0
ORD104556,2025-01-09 07:52:00,Pune,R0104,Desserts,317,36,0
ORD104557,2025-01-09 07:57:00,Chennai,R0135,South Indian,822,74,0
ORD104558,2025-01-09 07:59:00,Bangalore,R0678,Continental,1162,70,1
ORD104559,2025-01-09 08:04:00,Mumbai,R0372,Continental,1413,60,1
ORD104560,2025-01-09 08:18:00,Hyderabad,R0778,Continental,632,39,1
ORD104561,2025-01-09 08:18:00,Delhi,R0792,Continental,678,68,0
ORD104562,2025-01-09 08:20:00,Bangalore,R0006,Biryani,295,66,0
ORD104563,2025-01-09 08:35:00,Pune,R0492,Desserts,418,38,0
ORD104564,2025-01-09 08:51:00,Chennai,R0618,North Indian,802,56,0
ORD104565,2025-01-09 09:01:00,Chennai,R0423,Continental,1241,56,0
ORD104566,2025-01-09 09:04:00,Delhi,R0007,Beverages,1028,26,0
ORD104567,2025-01-09 09:10:00,Mumbai,R0606,Continental,573,42,0
ORD104568,2025-01-09 09:18:00,Chennai,R0432,Chinese,725,22,0
ORD104569,2025-01-09 09:21:00,Delhi,R0475,Beverages,904,30,0
ORD104570,2025-01-09 09:25:00,Mumbai,R0545,Chinese,1361,63,0
ORD104571,2025-01-09 09:28:00,Mumbai,R0579,Biryani,264,61,1
ORD104572,2025-01-09 09:29:00,Bangalore,R0186,Chinese,398,17,1
ORD104573,2025-01-09 09:36:00,Mumbai,R0423,Continental,1194,46,0
ORD104574,2025-01-09 09:36:00,Bangalore,R0576,Beverages,1322,53,1
ORD104575,2025-01-09 09:39:00,Bangalore,R0516,South Indian,971,23,0
ORD104576,2025-01-09 09:40:00,Delhi,R0508,Italian,544,49,1
ORD104577,2025-01-09 09:46:00,Delhi,R0069,Beverages,623,33,0
ORD104578,2025-01-09 09:49:00,Pune,R0742,Continental,306,65,1
ORD104579,2025-01-09 09:53:00,Bangalore,R0799,North Indian,793,23,1
ORD104580,2025-01-09 09:53:00,Mumbai,R0429,Chinese,735,54,0
ORD104581,2025-01-09 09:54:00,Bangalore,R0456,Fast Food,788,36,1
ORD104582,2025-01-09 10:02:00,Delhi,R0160,North Indian,260,39,0
ORD104583,2025-01-09 10:06:00,Mumbai,R0336,Italian,1125,60,0
ORD104584,2025-01-09 10:13:00,Bangalore,R0398,Beverages,510,28,0
ORD104585,2025-01-09 10:15:00,Mumbai,R0432,Italian,1443,18,0
ORD104586,2025-01-09 10:18:00,Bangalore,R0612,Desserts,851,48,0
ORD104587,2025-01-09 10:22:00,Delhi,R0070,South Indian,347,48,0
ORD104588,2025-01-09 10:23:00,Delhi,R0128,Desserts,267,16,1
ORD104589,2025-01-09 10:24:00,Mumbai,R0399,South Indian,442,35,0
ORD104590,2025-01-09 10:24:00,Mumbai,R0011,Chinese,769,28,0
ORD104591,2025-01-09 10:33:00,Pune,R0602,Desserts,183,66,0
ORD104592,2025-01-09 10:34:00,Delhi,R0597,Fast Food,164,57,0
ORD104593,2025-01-09 10:38:00,Kolkata,R0273,Chinese,1007,24,0
ORD104594,2025-01-09 10:40:00,Kolkata,R0667,Fast Food,605,57,0
ORD104595,2025-01-09 10:44:00,Bangalore,R0415,North Indian,452,40,1
ORD104596,2025-01-09 10:45:00,Chennai,R0718,Chinese,177,33,1
ORD104597,2025-01-09 10:47:00,Kolkata,R0628,Desserts,214,35,0
ORD104598,2025-01-09 10:52:00,Mumbai,R0673,Italian,593,58,0
ORD104599,2025-01-09 10:54:00,Mumbai,R0514,Beverages,1106,36,1
ORD104600,2025-01-09 10:54:00,Delhi,R0535,Italian,1054,66,1
ORD104601,2025-01-09 10:56:00,Bangalore,R0702,North Indian,756,17,0
ORD104602,2025-01-09 10:56:00,Delhi,R0742,Biryani,367,28,1
ORD104603,2025-01-09 11:02:00,Kolkata,R0549,Italian,1388,44,1
ORD104604,2025-01-09 11:08:00,Bangalore,R0218,Continental,1338,43,0
ORD104605,2025-01-09 11:10:00,Pune,R0676,Desserts,464,60,0
ORD104606,2025-01-09 11:11:00,Delhi,R0219,Continental,384,58,0
ORD104607,2025-01-09 11:26:00,Chennai,R0525,Beverages,1290,35,0
ORD104608,2025-01-09 11:27:00,Chennai,R0644,Italian,184,73,0
ORD104609,2025-01-09 11:38:00,Mumbai,R0728,Biryani,1088,24,0
ORD104610,2025-01-09 11:44:00,Pune,R0371,Fast Food,1301,27,1
ORD104611,2025-01-09 11:45:00,Bangalore,R0472,North Indian,1394,60,0
